[BLOCK TYPE;Tag;Next block;Description;I/O device;H/W options;I/O address;Open tag;Close tag;Cold start value;Invert output;Event messages;Alarm enable;Alarm area(S);Security area 1;Security area 2;Security area 3;Alarm area 1;Alarm area 2;Alarm area 3;Alarm area 4;Alarm area 5;Alarm area 6;Alarm area 7;Alarm area 8;Alarm area 9;Alarm area 10;Alarm area 11;Alarm area 12;Alarm area 13;Alarm area 14;Alarm area 15;User field 1;User field 2;ESIG type;ESIG allow cont use;ESIG xmpt alarm ack;ESIG unsigned writes;ESIG cmnt required;PDR update rate;PDR access time;PDR deadband;PDR latch;PDR disable output;PDR array length;Hist tag description;Hist collect;Hist interval;Hist offset;Hist time resolution;Hist compression;Hist deadband;Hist compress type;Hist compress time;Write if different]
!A_NAME;A_TAG;A_NEXT;A_DESC;A_IODV;A_IOHT;A_IOAD;A_OPENDESC;A_CLOSEDESC;A_COLD;A_INV;A_EVENT;A_IENAB;A_ADI;A_SA1;A_SA2;A_SA3;A_AREA1;A_AREA2;A_AREA3;A_AREA4;A_AREA5;A_AREA6;A_AREA7;A_AREA8;A_AREA9;A_AREA10;A_AREA11;A_AREA12;A_AREA13;A_AREA14;A_AREA15;A_ALMEXT1;A_ALMEXT2;A_ESIGTYPE;A_ESIGCONT;A_ESIGACK;A_ESIGTRAP;A_ESIGREQ_COMMENT;A_PDR_UPDATERATE;A_PDR_ACCESSTIME;A_PDR_DEADBAND;A_PDR_LATCHDATA;A_PDR_DISABLEOUT;A_PDR_ARRAYLENGTH;A_HIST_DESC;A_HIST_COLLECT;A_HIST_INTERVAL;A_HIST_OFFSET;A_HIST_TIMERES;A_HIST_COMPRESS;A_HIST_DEADBAND;A_HIST_COMPTYPE;A_HIST_COMPTIME;A_WRITEONDIFF!
DO;oper2_1_CONF;;Вентили ВН21, ВН22 закрыты;SIM;;0201:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_1_NONE;;Вентили ВН21, ВН22 закрыты;SIM;;0201:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_1_REG;;Вентили ВН21, ВН22 закрыты;SIM;;0201:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_2_CONF;;Вентиль ВН24 - закрыт;SIM;;0202:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_2_NONE;;Вентиль ВН24 - закрыт;SIM;;0202:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_2_REG;;Вентиль ВН24 - закрыт;SIM;;0202:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_3_CONF;;Вентили ВН1, ВН3 – ВН20, ВН26 – ВН43, закрыты;SIM;;0203:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_3_NONE;;Вентили ВН1, ВН3 – ВН20, ВН26 – ВН43, закрыты;SIM;;0203:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_3_REG;;Вентили ВН1, ВН3 – ВН20, ВН26 – ВН43, закрыты;SIM;;0203:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_4_CONF;;Вентили ВН25, ВН23, ВН44 закрыты;SIM;;0204:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_4_NONE;;Вентили ВН25, ВН23, ВН44 закрыты;SIM;;0204:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_4_REG;;Вентили ВН25, ВН23, ВН44 закрыты;SIM;;0204:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_5_CONF;;Открыть вентиль ВН23;SIM;;0205:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_5_NONE;;Открыть вентиль ВН23;SIM;;0205:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_5_REG;;Открыть вентиль ВН23;SIM;;0205:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_6_CONF;;Начать вакуумирование ресивера до 0,1 кПа;SIM;;0206:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_6_NONE;;Начать вакуумирование ресивера до 0,1 кПа;SIM;;0206:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_6_REG;;Начать вакуумирование ресивера до 0,1 кПа;SIM;;0206:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_7_CONF;;Давление МВ2 не превышает 10-1кПа;SIM;;0207:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_7_NONE;;Давление МВ2 не превышает 10-1кПа;SIM;;0207:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_7_REG;;Давление МВ2 не превышает 10-1кПа;SIM;;0207:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_8_CONF;;Открыть вентиль ВН44 на величину 20%;SIM;;0208:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_8_NONE;;Открыть вентиль ВН44 на величину 20%;SIM;;0208:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_8_REG;;Открыть вентиль ВН44 на величину 20%;SIM;;0208:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_9_CONF;;Выполнить вакуумирование до 5-7 кПа на МВ1;SIM;;0209:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_9_NONE;;Выполнить вакуумирование до 5-7 кПа на МВ1;SIM;;0209:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_9_REG;;Выполнить вакуумирование до 5-7 кПа на МВ1;SIM;;0209:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_10_CONF;;Открыть вентиль ВН44 на 100%;SIM;;0210:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_10_NONE;;Открыть вентиль ВН44 на 100%;SIM;;0210:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_10_REG;;Открыть вентиль ВН44 на 100%;SIM;;0210:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_11_CONF;;Выполнить вакуумирование до 0,1 кПа на МВ1;SIM;;0211:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_11_NONE;;Выполнить вакуумирование до 0,1 кПа на МВ1;SIM;;0211:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_11_REG;;Выполнить вакуумирование до 0,1 кПа на МВ1;SIM;;0211:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_12_CONF;;Закрыть ВН44 и ВН23;SIM;;0212:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_12_NONE;;Закрыть ВН44 и ВН23;SIM;;0212:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_12_REG;;Закрыть ВН44 и ВН23;SIM;;0212:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_13_CONF;;Зафиксировать значение МВ1;SIM;;0213:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_13_NONE;;Зафиксировать значение МВ1;SIM;;0213:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_13_REG;;Зафиксировать значение МВ1;SIM;;0213:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_14_CONF;;|МВ1предыдущее – МВ1 текущее| < 5 кПа;SIM;;0214:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_14_NONE;;|МВ1предыдущее – МВ1 текущее| < 5 кПа;SIM;;0214:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_14_REG;;|МВ1предыдущее – МВ1 текущее| < 5 кПа;SIM;;0214:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_15_CONF;;Вакуумирование внутреннего объема камеры-реактора завеершено;SIM;;0215:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_15_NONE;;Вакуумирование внутреннего объема камеры-реактора завеершено;SIM;;0215:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_15_REG;;Вакуумирование внутреннего объема камеры-реактора завеершено;SIM;;0215:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_16_CONF;;Вентили ВН21 и ВН22 закрыты;SIM;;0216:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_16_NONE;;Вентили ВН21 и ВН22 закрыты;SIM;;0216:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_16_REG;;Вентили ВН21 и ВН22 закрыты;SIM;;0216:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_17_CONF;;Вентиль ВН24 закрыт;SIM;;0217:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_17_NONE;;Вентиль ВН24 закрыт;SIM;;0217:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_17_REG;;Вентиль ВН24 закрыт;SIM;;0217:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_18_CONF;;Вентили ВН3 – ВН20  открыты;SIM;;0218:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_18_NONE;;Вентили ВН3 – ВН20  открыты;SIM;;0218:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_18_REG;;Вентили ВН3 – ВН20  открыты;SIM;;0218:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_19_CONF;;Вентили ВН26 – ВН43 открыты;SIM;;0219:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_19_NONE;;Вентили ВН26 – ВН43 открыты;SIM;;0219:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_19_REG;;Вентили ВН26 – ВН43 открыты;SIM;;0219:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_20_CONF;;Вентили ВН25, ВН44, ВН23;SIM;;0220:0;OPEN;Confirmed;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_20_NONE;;Вентили ВН25, ВН44, ВН23;SIM;;0220:1;OPEN;None;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
DO;oper2_20_REG;;Вентили ВН25, ВН44, ВН23;SIM;;0220:2;OPEN;Rejected;OPEN;NO;ENABLE;ENABLE;NONE;NONE;NONE;NONE;ALL;;;;;;;;;;;;;;;Notepad;Up;NONE;YES;NO;REJECT;NO;1 000;300 000;0;NO;NO;0;;NO;5 000,0;0;Milliseconds;DISABLE;0;Absolute;0;NO
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[-------------------------------------------------End of Block List-------------------------------------------------];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
